post_id,content_type,prompt_used,ai_draft_excerpt,review_status,reviewer,review_timestamp,revision_note,checklist_claim_ok,checklist_pii_ok,checklist_tone_ok,checklist_cta_ok
P-Q4-11,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Nhân viên nói gì về tài khoản lương KPIM', pillar Testimonial, CTA 'Xem câu chuyện', kèm 2 hashtag","Nhân viên nói gì về tài khoản lương KPIM. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của chủ tài ",Approved,Phạm Hải Yến (Brand),2026-07-19 04:29:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-11,media_prompt,"Mô tả ảnh/video cho bài 'Nhân viên nói gì về tài khoản lương KPIM': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Nhân viên nói gì về tài khoản lương KPIM'",Approved,Phạm Hải Yến (Brand),2026-07-19 04:36:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-12,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Chi tiêu Tết không tiền mặt – nhận quà lớn — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 04:43:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-12,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Chi tiêu Tết không tiền mặt – nhận quà lớn', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Chi tiêu Tết không tiền mặt – nhận quà lớn! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụ",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 04:50:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-12,media_prompt,"Mô tả ảnh/video cho bài 'Chi tiêu Tết không tiền mặt – nhận quà lớn': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Chi tiêu Tết không tiền mặt – nhận quà lớn'",Approved,Trần Quốc Anh (Compliance),2026-07-19 04:57:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-13,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Thấu chi tài khoản lương tới 3 tháng thu nhập — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 05:04:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-13,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Thấu chi tài khoản lương tới 3 tháng thu nhập', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Thấu chi tài khoản lương tới 3 tháng thu nhập. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quy,Approved,Lê Minh Châu (Content Lead),2026-07-19 05:11:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-13,media_prompt,"Mô tả ảnh/video cho bài 'Thấu chi tài khoản lương tới 3 tháng thu nhập': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Thấu chi tài khoản lương tới 3 tháng thu nhập'",Approved,Phạm Hải Yến (Brand),2026-07-19 05:18:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-14,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Mẹo tránh bẫy chi tiêu quá tay ngày Tết — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 05:25:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-14,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mẹo tránh bẫy chi tiêu quá tay ngày Tết', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Mẹo tránh bẫy chi tiêu quá tay ngày Tết? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem t,Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 05:32:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-14,media_prompt,"Mô tả ảnh/video cho bài 'Mẹo tránh bẫy chi tiêu quá tay ngày Tết': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mẹo tránh bẫy chi tiêu quá tay ngày Tết'",Approved,Trần Quốc Anh (Compliance),2026-07-19 05:39:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-15,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Chúc mừng năm mới – cảm ơn khách hàng KPIM Bank — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 05:46:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-15,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Chúc mừng năm mới – cảm ơn khách hàng KPIM Bank', pillar Brand, CTA 'Theo dõi KPIM Bank', kèm 2 hashtag",Chúc mừng năm mới – cảm ơn khách hàng KPIM Bank. Cảm ơn bạn đã đồng hành cùng KPIM Bank. Theo dõi KPIM Bank. #KPIMBank,Approved,Trần Quốc Anh (Compliance),2026-07-19 05:53:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-15,media_prompt,"Mô tả ảnh/video cho bài 'Chúc mừng năm mới – cảm ơn khách hàng KPIM Bank': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Thương hiệu, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Chúc mừng năm mới – cảm ơn khách hàng KPIM Bank'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 06:00:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-16,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Hạn mức thẻ Cashback: ai được cấp bao nhiêu? — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 06:07:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-16,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Hạn mức thẻ Cashback: ai được cấp bao nhiêu?', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Hạn mức thẻ Cashback: ai được cấp bao nhiêu. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền,Approved,Trần Quốc Anh (Compliance),2026-07-19 06:14:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-16,media_prompt,"Mô tả ảnh/video cho bài 'Hạn mức thẻ Cashback: ai được cấp bao nhiêu?': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Hạn mức thẻ Cashback: ai được cấp bao nhiêu?'",Approved,Trần Quốc Anh (Compliance),2026-07-19 06:21:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-17,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Sao kê thẻ tín dụng: đọc thế nào cho đúng — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Need Review,Lê Minh Châu (Content Lead),2026-07-19 06:28:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-17,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Sao kê thẻ tín dụng: đọc thế nào cho đúng', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Sao kê thẻ tín dụng: đọc thế nào cho đúng? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem,Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 06:35:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-17,media_prompt,"Mô tả ảnh/video cho bài 'Sao kê thẻ tín dụng: đọc thế nào cho đúng': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Sao kê thẻ tín dụng: đọc thế nào cho đúng'",Need Review,Trần Quốc Anh (Compliance),2026-07-19 06:42:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-18,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Tuần lễ hoàn tiền siêu thị – tối đa 500.000đ — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-18,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tuần lễ hoàn tiền siêu thị – tối đa 500.000đ', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Tuần lễ hoàn tiền siêu thị – tối đa 500.000đ! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp ",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-18,media_prompt,"Mô tả ảnh/video cho bài 'Tuần lễ hoàn tiền siêu thị – tối đa 500.000đ': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tuần lễ hoàn tiền siêu thị – tối đa 500.000đ'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-19,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Kích hoạt thẻ Cashback ngay trên app trong 2 phút — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Need Revision,Phạm Hải Yến (Brand),2026-07-19 07:10:00,Thiếu dòng 'Điều kiện & điều khoản áp dụng' bắt buộc với bài Promo,FALSE,TRUE,TRUE,TRUE
P-Q1-19,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Kích hoạt thẻ Cashback ngay trên app trong 2 phút', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Kích hoạt thẻ Cashback ngay trên app trong 2 phút — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. ",Need Revision,Phạm Hải Yến (Brand),2026-07-19 07:17:00,CTA chưa khớp landing page của chiến dịch,TRUE,TRUE,TRUE,FALSE
P-Q1-19,media_prompt,"Mô tả ảnh/video cho bài 'Kích hoạt thẻ Cashback ngay trên app trong 2 phút': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Kích hoạt thẻ Cashback ngay trên app trong 2 phú'",Need Revision,Nguyễn Thu Hà (Marketing Lead),2026-07-19 07:24:00,Thiếu dòng 'Điều kiện & điều khoản áp dụng' bắt buộc với bài Promo,FALSE,TRUE,TRUE,TRUE
P-Q1-20,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.","Chị Lan tiết kiệm 3,2 triệu/năm nhờ hoàn tiền — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-20,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Chị Lan tiết kiệm 3,2 triệu/năm nhờ hoàn tiền', pillar Testimonial, CTA 'Xem thêm', kèm 2 hashtag","Chị Lan tiết kiệm 3,2 triệu/năm nhờ hoàn tiền. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của chủ",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-20,media_prompt,"Mô tả ảnh/video cho bài 'Chị Lan tiết kiệm 3,2 triệu/năm nhờ hoàn tiền': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Chị Lan tiết kiệm 3,2 triệu/năm nhờ hoàn tiền'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-21,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",KPIM Bank và cam kết minh bạch phí — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Rejected,Phạm Hải Yến (Brand),2026-07-19 07:52:00,Trích dẫn testimonial chưa có văn bản đồng ý của khách hàng,FALSE,TRUE,TRUE,TRUE
P-Q1-21,caption,"Viết caption Facebook ≤ 90 từ cho bài 'KPIM Bank và cam kết minh bạch phí', pillar Brand, CTA 'Theo dõi KPIM Bank', kèm 2 hashtag",KPIM Bank và cam kết minh bạch phí. Cảm ơn bạn đã đồng hành cùng KPIM Bank. Theo dõi KPIM Bank. #KPIMBank,Rejected,Trần Quốc Anh (Compliance),2026-07-19 07:59:00,Dùng từ tuyệt đối 'cao nhất thị trường' — vi phạm quy tắc truyền thông,FALSE,TRUE,TRUE,TRUE
P-Q1-21,media_prompt,"Mô tả ảnh/video cho bài 'KPIM Bank và cam kết minh bạch phí': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Thương hiệu, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'KPIM Bank và cam kết minh bạch phí'",Rejected,Phạm Hải Yến (Brand),2026-07-19 08:06:00,Dùng từ tuyệt đối 'cao nhất thị trường' — vi phạm quy tắc truyền thông,FALSE,TRUE,TRUE,TRUE
P-Q1-22,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Mở thẻ trước 31/03 – miễn phí thường niên năm đầu — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-22,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mở thẻ trước 31/03 – miễn phí thường niên năm đầu', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Mở thẻ trước 31/03 – miễn phí thường niên năm đầu! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoả",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-22,media_prompt,"Mô tả ảnh/video cho bài 'Mở thẻ trước 31/03 – miễn phí thường niên năm đầu': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mở thẻ trước 31/03 – miễn phí thường niên năm đầ'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q1-23,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Trả góp 0% và những chi phí ẩn cần biết — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Approved,Trần Quốc Anh (Compliance),2026-07-19 08:34:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-23,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Trả góp 0% và những chi phí ẩn cần biết', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Trả góp 0% và những chi phí ẩn cần biết? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem t,Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 08:41:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-23,media_prompt,"Mô tả ảnh/video cho bài 'Trả góp 0% và những chi phí ẩn cần biết': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Trả góp 0% và những chi phí ẩn cần biết'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 08:48:00,,TRUE,TRUE,TRUE,TRUE
P-Q1-24,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",Cách khoá thẻ khẩn cấp khi nghi ngờ gian lận — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Need Review,Lê Minh Châu (Content Lead),2026-07-19 08:55:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-24,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Cách khoá thẻ khẩn cấp khi nghi ngờ gian lận', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Cách khoá thẻ khẩn cấp khi nghi ngờ gian lận — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Xem h",Need Review,Phạm Hải Yến (Brand),2026-07-19 09:02:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-24,media_prompt,"Mô tả ảnh/video cho bài 'Cách khoá thẻ khẩn cấp khi nghi ngờ gian lận': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Cách khoá thẻ khẩn cấp khi nghi ngờ gian lận'",Need Review,Lê Minh Châu (Content Lead),2026-07-19 09:09:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q1-25,website,"Viết bài web 600 từ cho sản phẩm Thẻ tín dụng hoàn tiền, persona Nhân viên văn phòng 25-35 tuổi, chi tiêu thẻ đều, giọng Gần gũi, thực dụng, tránh thuật ngữ tài chính khó, bám key message: Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.",So sánh 3 dòng thẻ Cashback trên một trang — KPIM Bank giới thiệu Thẻ tín dụng hoàn tiền với Hoàn tiền đến 8% cho chi tiêu hằng ngày — không cần đổi thói quen.,Need Revision,Lê Minh Châu (Content Lead),2026-07-19 09:16:00,"Giọng văn quá quảng cáo, chỉnh về tông tư vấn",TRUE,TRUE,FALSE,TRUE
P-Q1-25,caption,"Viết caption Facebook ≤ 90 từ cho bài 'So sánh 3 dòng thẻ Cashback trên một trang', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",So sánh 3 dòng thẻ Cashback trên một trang. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền ,Need Revision,Phạm Hải Yến (Brand),2026-07-19 09:23:00,Con số lãi suất chưa kèm thời hạn hiệu lực,FALSE,TRUE,TRUE,TRUE
P-Q1-25,media_prompt,"Mô tả ảnh/video cho bài 'So sánh 3 dòng thẻ Cashback trên một trang': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'So sánh 3 dòng thẻ Cashback trên một trang'",Need Revision,Trần Quốc Anh (Compliance),2026-07-19 09:30:00,Thiếu dòng 'Điều kiện & điều khoản áp dụng' bắt buộc với bài Promo,FALSE,TRUE,TRUE,TRUE
P-Q2-16,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Lãi suất thả nổi sau ưu đãi: tính thử cho dễ hình dung — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 09:37:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-16,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Lãi suất thả nổi sau ưu đãi: tính thử cho dễ hình dung', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Lãi suất thả nổi sau ưu đãi: tính thử cho dễ hình dung? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì h,Need Review,Nguyễn Thu Hà (Marketing Lead),2026-07-19 09:44:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-16,media_prompt,"Mô tả ảnh/video cho bài 'Lãi suất thả nổi sau ưu đãi: tính thử cho dễ hình dung': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Lãi suất thả nổi sau ưu đãi: tính thử cho dễ hìn'",Need Review,Trần Quốc Anh (Compliance),2026-07-19 09:51:00,Chờ Compliance đọc lần 2,TRUE,TRUE,TRUE,TRUE
P-Q2-17,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Gói vay mua nhà 25 năm – điều kiện tối thiểu — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Approved,Lê Minh Châu (Content Lead),2026-07-19 09:58:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-17,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Gói vay mua nhà 25 năm – điều kiện tối thiểu', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Gói vay mua nhà 25 năm – điều kiện tối thiểu. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyề,Approved,Phạm Hải Yến (Brand),2026-07-19 10:05:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-17,media_prompt,"Mô tả ảnh/video cho bài 'Gói vay mua nhà 25 năm – điều kiện tối thiểu': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Gói vay mua nhà 25 năm – điều kiện tối thiểu'",Approved,Phạm Hải Yến (Brand),2026-07-19 10:12:00,,TRUE,TRUE,TRUE,TRUE
P-Q2-18,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Chuẩn bị hồ sơ vay mua nhà: checklist 8 giấy tờ — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q2-18,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Chuẩn bị hồ sơ vay mua nhà: checklist 8 giấy tờ', pillar HowTo, CTA 'Xem hướng dẫn', kèm 2 hashtag","Chuẩn bị hồ sơ vay mua nhà: checklist 8 giấy tờ — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Xe",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q2-18,media_prompt,"Mô tả ảnh/video cho bài 'Chuẩn bị hồ sơ vay mua nhà: checklist 8 giấy tờ': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Chuẩn bị hồ sơ vay mua nhà: checklist 8 giấy tờ'",Draft,,,,TRUE,TRUE,TRUE,TRUE
P-Q2-19,website,"Viết bài web 600 từ cho sản phẩm Vay mua nhà, persona Gia đình trẻ 30-40 tuổi mua căn nhà đầu tiên, giọng Tin cậy, điềm đạm, nhấn vào an tâm dài hạn, bám key message: Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.","Ưu đãi lãi suất cố định 24 tháng – đến hết quý — KPIM Bank giới thiệu Vay mua nhà với Lãi suất ưu đãi cố định 24 tháng, hồ sơ duyệt trong 5 ngày làm việc.",Approved,Lê Minh Châu (Content Lead),2026-07-19 10:40:00,,TRUE,TRUE,TRUE,TRUE
